tree_id,longitude,latitude,common,scientific,link,health,notes,memorial
242,-76.487236,42.472728,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,4,,
243,-76.487239,42.472817,Sugar Maple,Acer saccharum,https://en.wikipedia.org/wiki/Acer_saccharum,4,,
244,-76.487369,42.472815,Tulip Tree,Liriodendron tulipifera,https://en.wikipedia.org/wiki/Liriodendron_tulipifera,4,,
245,-76.487350,42.472855,Smoke Tree,Cotinus coggygria,https://en.wikipedia.org/wiki/Cotinus_coggygria,1,,
246,-76.487293,42.472878,Smoke Tree,Cotinus coggygria,https://en.wikipedia.org/wiki/Cotinus_coggygria,5,,
247,-76.487353,42.473077,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
248,-76.487313,42.473139,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
249,-76.487217,42.473117,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
250,-76.487214,42.473418,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,5,Pigoda,
251,-76.487291,42.473474,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
252,-76.487330,42.473570,Forsythia,Forsythia,https://en.wikipedia.org/wiki/Forsythia,5,,
253,-76.487347,42.473589,Forsythia,Forsythia,https://en.wikipedia.org/wiki/Forsythia,5,,
254,-76.487370,42.473606,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
255,-76.487357,42.473702,Eastern Red Cedar,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communisus virginiana,5,,
256,-76.487370,42.473774,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,4,,
257,-76.487542,42.473819,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
258,-76.487620,42.473768,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,Dark red leaves,
259,-76.487547,42.473683,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,3,,
260,-76.487532,42.473670,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,2,,
261,-76.487522,42.473576,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,2,,
262,-76.487643,42.473515,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,5,,
263,-76.487630,42.473435,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
264,-76.487657,42.473318,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
265,-76.487689,42.473078,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
266,-76.487708,42.473066,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
267,-76.487774,42.472992,Red Pine,Pinus resinosa,https://en.wikipedia.org/wiki/Pinus_resinosa,1,,
268,-76.487789,42.473135,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,3,,
269,-76.487815,42.473184,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,4,Could be a crabapple with dark red leaves,
270,-76.487831,42.473225,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,3,,
271,-76.487866,42.473284,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
272,-76.487823,42.473432,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,2,,
273,-76.487933,42.473456,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,4,Could be a crabapple with dark red leaves,
274,-76.488011,42.473613,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,4,,
275,-76.487917,42.473658,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,4,NULL,
276,-76.487834,42.473685,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,2,,
277,-76.487753,42.473722,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
278,-76.487728,42.473739,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
279,-76.487908,42.473900,Hydrangea,Hydrangea,https://en.wikipedia.org/wiki/Hydrangea,5,Panicle. Planted in 2024,
280,-76.487634,42.473901,Barberry,Berberis,https://en.wikipedia.org/wiki/Berberis,5,,
281,-76.487474,42.473939,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,5,Cluster,
282,-76.487420,42.473992,Red Pine,Pinus resinosa,https://en.wikipedia.org/wiki/Pinus_resinosa,4,,
283,-76.487412,42.474057,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,2,Cockspur,
284,-76.487387,42.474075,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,3,Cockspur,
285,-76.487463,42.474118,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,5,,
286,-76.487379,42.474154,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
287,-76.487394,42.474199,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
288,-76.487396,42.474234,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
289,-76.487494,42.474188,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
290,-76.487517,42.474219,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
291,-76.487557,42.474267,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
292,-76.487608,42.474315,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,2,,
293,-76.487614,42.474366,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,4,,
294,-76.487651,42.474387,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,4,,
295,-76.487647,42.474414,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,1,Cockspur,
296,-76.487539,42.474449,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
297,-76.487427,42.474452,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
298,-76.487396,42.474599,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,4,,
299,-76.487429,42.474605,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
300,-76.487454,42.474619,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,5,,
301,-76.487410,42.474662,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,4,,
302,-76.487342,42.474616,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
303,-76.487190,42.474667,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,4,,
304,-76.487178,42.474644,Barberry,Berberis,https://en.wikipedia.org/wiki/Berberis,5,,
305,-76.487068,42.474680,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,5,,
306,-76.486960,42.474709,Ninebark,Physocarpus,https://en.wikipedia.org/wiki/Physocarpus,5,,
307,-76.486979,42.474662,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
308,-76.487002,42.474551,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,4,,
309,-76.486969,42.474480,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,4,,
310,-76.486989,42.474472,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,4,,
311,-76.487009,42.474465,Cypress,Cupressus,https://en.wikipedia.org/wiki/Cupressus,5,Sawara Cluster 2,
312,-76.487029,42.474459,Ninebark,Physocarpus,https://en.wikipedia.org/wiki/Physocarpus,5,Bush,
313,-76.487038,42.474445,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,Cluster of 2,
314,-76.487062,42.474503,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
315,-76.487190,42.474481,Eastern White Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,4,,
316,-76.487236,42.474444,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
317,-76.487285,42.474407,Littleleaf Linden,Tilia cordata,https://en.wikipedia.org/wiki/Tilia_cordata,5,,
318,-76.487237,42.474349,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
319,-76.487168,42.474272,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,4,,
320,-76.487125,42.474204,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,5,European,
321,-76.487147,42.474144,EasternWhite Pine,Pinus strobus,https://en.wikipedia.org/wiki/Pinus_strobus,5,,
322,-76.487274,42.474082,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,3,Cockspur. Planted 2024,
323,-76.487179,42.474051,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
324,-76.487084,42.474087,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
325,-76.487055,42.474095,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,5,,
326,-76.487014,42.474089,Burning Bush,Euonymus,https://en.wikipedia.org/wiki/Euonymus,5,Cluster of 3,
327,-76.486959,42.474034,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,4,,
328,-76.487042,42.473946,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
329,-76.487109,42.473861,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,4,,
330,-76.487167,42.473859,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
331,-76.487137,42.473821,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,3,,
332,-76.487108,42.473726,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,5,,
333,-76.487131,42.473706,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,4,Cockspur,
334,-76.487177,42.473666,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,5,,
335,-76.487133,42.473615,Cornelian Cherry,Cornus mas,https://en.wikipedia.org/wiki/Cornus_mas,4,,
336,-76.487087,42.473694,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,3,Cockspur,
337,-76.487047,42.473709,Mugo Pine,Pinus mugo,https://en.wikipedia.org/wiki/Pinus_mugo,3,Cluster of 3,
338,-76.486787,42.473547,Burr Oak,Quercus macrocarpa,https://en.wikipedia.org/wiki/Quercus_macrocarpa,5,,
339,-76.486939,42.473462,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
340,-76.486884,42.473362,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,5,,
341,-76.486939,42.473286,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,5,,
342,-76.486807,42.473141,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,3,,
343,-76.486851,42.473060,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
344,-76.486913,42.472963,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,Jim Spero
345,-76.486980,42.473011,Sugar Maple,Acer saccharum,https://en.wikipedia.org/wiki/Acer_saccharum,3,,John Meyers
346,-76.487034,42.472971,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
347,-76.487126,42.472864,Sugar Maple,Acer saccharum,https://en.wikipedia.org/wiki/Acer_saccharum,5,,
348,-76.487096,42.472780,Pin Oak,Quercus palustris,https://en.wikipedia.org/wiki/Quercus_palustris,5,,Robert Bechhofer
349,-76.487000,42.472869,Northern Red Oak,Quercus rubra,https://en.wikipedia.org/wiki/Quercus_rubra,5,,Ruth Windmuller
350,-76.486947,42.472814,Northern Red Oak,Quercus rubra,https://en.wikipedia.org/wiki/Quercus_rubra,5,,John Windmuller
351,-76.486891,42.472837,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,Thomas Eisner
352,-76.486837,42.472859,Northern Red Oak,Quercus rubra,https://en.wikipedia.org/wiki/Quercus_rubra,5,,Donald Hall
353,-76.486842,42.472914,Northern Red Oak,Quercus rubra,https://en.wikipedia.org/wiki/Quercus_rubra,5,,John Thompson
354,-76.486734,42.472852,Tulip Tree,Liriodendron tulipifera,https://en.wikipedia.org/wiki/Liriodendron_tulipifera,5,,Regina Machata Thompson
355,-76.486500,42.472572,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,5,,
356,-76.486397,42.472520,Black Locust,Robinia,https://en.wikipedia.org/wiki/Robinia,3,,
357,-76.486470,42.471832,Red Spruce,Picea rubens,https://en.wikipedia.org/wiki/Picea_rubens,3,,
358,-76.486377,42.471772,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
359,-76.486321,42.471828,Red Spruce,Picea rubens,https://en.wikipedia.org/wiki/Picea_rubens,2,,
360,-76.486231,42.471772,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
361,-76.486173,42.471819,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
362,-76.486007,42.471819,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
363,-76.485923,42.471763,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
364,-76.485865,42.471817,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
365,-76.485716,42.471815,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,2,,
366,-76.485559,42.471811,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
367,-76.485472,42.471753,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
368,-76.485312,42.471748,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,4,,
369,-76.485129,42.471744,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
370,-76.485085,42.471785,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
371,-76.485260,42.471802,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
372,-76.485405,42.471808,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,5,,
373,-76.486353,42.472534,Black Locust,Robinia,https://en.wikipedia.org/wiki/Robinia,5,,
374,-76.486351,42.472625,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,3,,
375,-76.486553,42.472738,Black Locust,Robinia,https://en.wikipedia.org/wiki/Robinia,4,Cluster,
376,-76.486602,42.472861,Cottonwood,Populus,https://en.wikipedia.org/wiki/Populus,4,,
377,-76.486672,42.473143,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,3,,Tom and Patty Davis
378,-76.486681,42.473221,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,0,,
379,-76.486491,42.473233,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,3,Leaf spotting disease,
380,-76.486468,42.473343,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,Sophia Stillerm
381,-76.486388,42.473384,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,Manuel Stillerm
382,-76.486351,42.473272,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,3,Leaf spotting disease,
383,-76.486265,42.473346,Littleleaf Linden,Tilia cordata,https://en.wikipedia.org/wiki/Tilia_cordata,2,,
384,-76.486125,42.473528,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,2,,
385,-76.486078,42.473538,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,3,,
386,-76.486051,42.473557,Bradford Pear,Pyrus calleryana,https://en.wikipedia.org/wiki/Pyrus_calleryana,4,,
387,-76.485970,42.473669,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,4,Poor Drainage,
388,-76.485887,42.473660,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,1,,
389,-76.485878,42.473760,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,4,Poor Drainage,
390,-76.485823,42.473688,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,1,Leaf problem,
391,-76.485801,42.473730,Japanese Lilac Tree,Syringa reticulata,https://en.wikipedia.org/wiki/Syringa_reticulata,1,,
392,-76.485642,42.473879,Sweet Gum,Liquidambar styraciflua,https://en.wikipedia.org/wiki/Liquidambar_styraciflua,3,Just leafing out,
393,-76.485579,42.473890,American Sycamore,Platanus occidentalis,https://en.wikipedia.org/wiki/Platanus_occidentalis,5,Topped,
394,-76.485569,42.473918,Sweet Gum,Liquidambar styraciflua,https://en.wikipedia.org/wiki/Liquidambar_styraciflua,3,Just leafing out,
395,-76.485464,42.474230,Ash,Fraxinus,https://en.wikipedia.org/wiki/Fraxinus,5,Green,
396,-76.485376,42.474354,Ash,Fraxinus,https://en.wikipedia.org/wiki/Fraxinus,5,White borer?,
397,-76.485526,42.474533,Red Pine,Pinus resinosa,https://en.wikipedia.org/wiki/Pinus_resinosa,2,,
398,-76.485609,42.474519,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,5,,
399,-76.485549,42.474633,Red Spruce,Picea rubens,https://en.wikipedia.org/wiki/Picea_rubens,3,,
400,-76.485325,42.474945,Bayberry,Myrica,https://en.wikipedia.org/wiki/Myrica,5,,
401,-76.485276,42.474922,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
402,-76.485288,42.474946,Bayberry,Myrica,https://en.wikipedia.org/wiki/Myrica,5,,
403,-76.485276,42.474966,Bayberry,Myrica,https://en.wikipedia.org/wiki/Myrica,5,,
404,-76.485242,42.474949,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
405,-76.485127,42.475115,Northern Red Oak,Quercus rubra,https://en.wikipedia.org/wiki/Quercus_rubra,5,,
406,-76.485263,42.475198,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
407,-76.485360,42.475182,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
408,-76.485239,42.475252,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,4,,
409,-76.485216,42.475312,Honey Locust,Gleditsia triacanthos,https://en.wikipedia.org/wiki/Honey_locust,5,,
410,-76.485358,42.475601,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,5,,
411,-76.485303,42.475623,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,3,,
412,-76.485285,42.475637,Amur Maple,Acer ginnala,https://en.wikipedia.org/wiki/Acer_tataricum_subsp._ginnala,5,,
413,-76.485289,42.475685,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
414,-76.485312,42.475806,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,4,,
415,-76.485319,42.475825,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,4,Kousa,
416,-76.485330,42.475839,Beauty Bush,Kolkwitzia amabilis,https://en.wikipedia.org/wiki/Kolkwitzia,5,,
417,-76.485372,42.475786,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
418,-76.485407,42.475674,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
419,-76.485954,42.475627,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
420,-76.485921,42.475545,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
421,-76.485910,42.475527,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
422,-76.485898,42.475514,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
423,-76.485876,42.475484,Plum,Prunus,https://en.wikipedia.org/wiki/Prunus,4,Cherry? Need to check,
424,-76.485824,42.475398,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,5,,
425,-76.485866,42.475394,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,3,,
426,-76.485901,42.475372,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,4,,
427,-76.485941,42.475339,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,4,Canadian,
428,-76.485912,42.475260,Japanese Weeping Cherry,Prunus serrulata,https://en.wikipedia.org/wiki/Prunus_serrulata,3,Planted in 2024,
429,-76.486101,42.475192,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,3,,
430,-76.486015,42.475099,Larch,Larix,https://en.wikipedia.org/wiki/Larch,3,,
431,-76.485950,42.475143,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
432,-76.485905,42.475192,River Birch,Betula nigra,https://en.wikipedia.org/wiki/Betula_nigra,5,,
433,-76.485890,42.475155,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,3,,
434,-76.485828,42.475163,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,4,,
435,-76.485810,42.475175,Redbud,Cercis canadensis,https://en.wikipedia.org/wiki/Cercis_canadensis,3,,
436,-76.485807,42.475185,Eastern Red Cedar,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communisus virginiana,3,,
437,-76.485781,42.475191,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,4,,
438,-76.485760,42.475191,Fringe Tree,Chionanthus,https://en.wikipedia.org/wiki/Chionanthus,3,,
439,-76.485776,42.475211,Eastern Red Cedar,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communisus virginiana,3,,
440,-76.485761,42.475213,Red Maple,Acer rubrum,https://en.wikipedia.org/wiki/Acer_rubrum,5,,
441,-76.485738,42.475227,Eastern Red Cedar,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communisus virginiana,3,,
442,-76.485750,42.475278,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,4,Flowering,
443,-76.485723,42.475243,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
444,-76.485708,42.475214,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,3,Kousa,
445,-76.485713,42.475080,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,2,,
446,-76.485761,42.475034,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
447,-76.485721,42.474965,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,2,,
448,-76.485662,42.474906,Catalpa,Catalpa,https://en.wikipedia.org/wiki/Catalpa,5,,
449,-76.485732,42.474844,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,3,,
450,-76.485867,42.474858,Burning Bush,Euonymus,https://en.wikipedia.org/wiki/Euonymus,5,,
451,-76.485824,42.474800,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
452,-76.485758,42.474715,Silver Maple,Acer saccharinum,https://en.wikipedia.org/wiki/Acer_saccharinum,5,,
453,-76.485813,42.474614,Arborvitae,Thuja,https://en.wikipedia.org/wiki/Thuja,5,,
454,-76.485887,42.474609,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,4,,
455,-76.485895,42.474711,Apple,Malus,https://en.wikipedia.org/wiki/Apple,4,Pellar,
456,-76.486012,42.474692,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,3,,
457,-76.486058,42.474741,Serviceberry,Amelanchier,https://en.wikipedia.org/wiki/Amelanchier,4,,
458,-76.486115,42.474675,Blue Spruce,Picea pungens,https://en.wikipedia.org/wiki/Blue_spruce,1,,
459,-76.486053,42.474620,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,3,,
460,-76.486136,42.474612,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,2,,
461,-76.486290,42.474577,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,5,,
462,-76.486126,42.474406,Dogwood,Cornus,https://en.wikipedia.org/wiki/Cornus,5,Flowering,
463,-76.486052,42.474313,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
464,-76.485964,42.474339,Eastern Red Cedar,Juniperus communis,https://en.wikipedia.org/wiki/Juniperus_communisus virginiana,4,,
465,-76.485888,42.474400,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,Siberian,
466,-76.485847,42.474026,Norway Spruce,Picea abies,https://en.wikipedia.org/wiki/Picea_abies,3,,
467,-76.485971,42.474128,White Birch,Betula papyrifera,https://en.wikipedia.org/wiki/Betula_papyrifera,2,,
468,-76.486093,42.474129,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,3,,
469,-76.486102,42.474064,Viburnum,Viburnum,https://en.wikipedia.org/wiki/Viburnum,4,,
470,-76.486064,42.474036,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,3,,
471,-76.486050,42.473976,Gray Birch,Betula populifolia,https://en.wikipedia.org/wiki/Betula_populifolia,4,,
472,-76.485991,42.473953,White Fir,Abies concolor,https://en.wikipedia.org/wiki/Abies_concolor,5,,
473,-76.486127,42.473902,Viburnum,Viburnum,https://en.wikipedia.org/wiki/Viburnum,4,,
474,-76.486217,42.473932,White Spruce,Picea glauca,https://en.wikipedia.org/wiki/Picea_glauca,4,,
475,-76.486259,42.473941,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,3,Cockspur,
476,-76.486293,42.473971,Common Lilac,Syringa vulgaris,https://en.wikipedia.org/wiki/Syringa_vulgaris,5,,
477,-76.486299,42.474034,Japanese Red Maple,Acer palmatum,https://en.wikipedia.org/wiki/Acer_palmatum,4,,
478,-76.486370,42.474107,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
479,-76.486247,42.474247,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,4,,
480,-76.486311,42.474237,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,5,,
481,-76.486529,42.474274,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,2,,
482,-76.486580,42.474257,Ninebark,Physocarpus,https://en.wikipedia.org/wiki/Physocarpus,3,Bush,
483,-76.486620,42.474243,Crabapple,Malus,https://en.wikipedia.org/wiki/Malus,1,,
484,-76.486587,42.474133,Hawthorn,Crataegus,https://en.wikipedia.org/wiki/Crataegus,5,Cockspur,
